"Reason for Credit Entry","Sub Order No","Order Date","Customer State","Product Name","SKU","Size","Quantity","Supplier Listed Price (Incl. GST + Commission)","Supplier Discounted Price (Incl GST and Commision)","Packet Id"
"DELIVERED","162961110596161024_4","2025-06-07","Telangana","Yogurt Strainer with Lid, 1100ml Fine Mesh Filter for Greek Yogurt, Cheese, Tea, White, Curd Maker and Greek Yogurt Maker, Multifunctional Yogurt Filter, Curd Maker for Home","yogurt maker","Free Size","1","290.0","290.0",
"DELIVERED","162961817063755328_1","2025-06-07","Telangana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","290.0","290.0",
"DELIVERED","162978806511288448_1","2025-06-07","Odisha","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","double rod stand","Free Size","1","265.0","239.0","KP9FBPS01965386"
"DELIVERED","162992516487010112_1","2025-06-08","Telangana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","162996943432814144_1","2025-06-08","Andhra Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"RTO_LOCKED","162996865569754624_1","2025-06-08","Maharashtra","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","1","210.0","210.0","KP9MRQR02109734"
"DELIVERED","162997711128608896_1","2025-06-08","Tamilnadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163081792197856769_1","2025-06-08","Tamilnadu","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","double rod stand","Free Size","1","260.0","260.0","KP9FBPS01965388"
"CANCELLED","163103848259475264_1","2025-06-08","Rajasthan","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","1","210.0","210.0",
"RTO_COMPLETE","163129073785487488_1","2025-06-08","Rajasthan","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163133312389975616_1","2025-06-08","Tamil Nadu","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand with heat resistant silicone mitts(Random colouras per availability stock)","Driner Stand with mittens","Free Size","1","265.0","265.0","KP9FBPS01965423"
"DELIVERED","163139101993058432_1","2025-06-08","Odisha","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","double rod stand","Free Size","1","265.0","265.0","KP9FBPS01965417"
"RTO_COMPLETE","163142021048287424_1","2025-06-08","Telangana","3d wooden capital alphabet and Numeric puzzles for children, montessori educational learning letters and Numbers puzzle board toy| Shapes  combo of 3 boards","ABC Combo","Free Size","1","180.0","180.0","KP4PLYM11553504"
"DELIVERED","163150863676823360_1","2025-06-08","Kerala"," ROUND SHAPED SILICON LINER I PACK OF 2 ALONG WITH PAIR OF MITTENS I","SILICON LINER with mittens","Free Size","1","150.0","150.0","TK2PLYM22653737"
"DELIVERED","163168753593650816_1","2025-06-08","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163186686627791042_1","2025-06-08","West Bengal","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","160.0","160.0","TK2PLYM22653810"
"DELIVERED","163188440228255552_1","2025-06-08","Maharashtra","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","160.0","160.0","TK2PLYM22653816"
"DELIVERED","163199406500304704_1","2025-06-08","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"RTO_COMPLETE","163204753592270976_1","2025-06-08","Maharashtra","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","double rod stand","Free Size","1","265.0","239.0","KP9YAJU02503180"
"DELIVERED","163220319107649024_1","2025-06-08","Punjab","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","160.0","160.0","TK2PLYM22653735"
"DELIVERED","163231019349347969_1","2025-06-08","Madhya Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"RTO_LOCKED","163238339620212224_1","2025-06-08","Chandigarh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","290.0","290.0",
"DELIVERED","163241281924219072_1","2025-06-08","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163251697473588864_1","2025-06-08","Delhi","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163255069400403584_1","2025-06-08","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163266267942600832_1","2025-06-08","Karnataka","Office Desk Organiser, Pen Holder, Multifunctional Storage Organizer With 6 Sorting Compartments for Pens, Mobile Phone, Sticky Notes, Business Card, Remote Control | White | Pack of 01","Desk Organiser","Free Size","1","138.0","138.0","TK4DCMU24767696"
"DELIVERED","163272720002406209_1","2025-06-08","gujarat","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163277015148170880_1","2025-06-08","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163279365738971264_1","2025-06-08","Tamil Nadu","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","double rod stand","Free Size","1","265.0","265.0","KP9FBPS01965396"
"DELIVERED","163285247153442432_1","2025-06-08","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163289475404369793_1","2025-06-08","Maharashtra","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","150.0","150.0","TK2PLYM22653812"
"DELIVERED","163293151975528261_1","2025-06-08","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","2","300.0","300.0",
"DELIVERED","163293568268588864_1","2025-06-08","Delhi","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","160.0","160.0","TK2PLYM22653741"
"DELIVERED","163297806485065026_1","2025-06-08","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163306061017943617_1","2025-06-08","Telangana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"RTO_COMPLETE","163313641171828867_1","2025-06-08","Assam","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","160.0","160.0","TK2PLYM22653733"
"DELIVERED","163334221535232192_1","2025-06-08","Haryana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","290.0","290.0",
"DELIVERED","163337234068914307_1","2025-06-08","Uttar Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"RTO_COMPLETE","163341114743545285_1","2025-06-08","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163351704539060034_1","2025-06-08","Kerala","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163355654766235265_1","2025-06-09","Andhra Pradesh","Door Draft Stopper | Silicon Door Bottom Sealing Strip | Self Adhesive Door Gap Filler Rubber | Door Bottom Sealing Strip Guard | Protector from Cockroach, Bugs, Air&Dust 1M (Brown(39 Inch))","SILICON  BROWN TAPE","Free Size","1","130.0","130.0","KP4PLYM11553693"
"CANCELLED","163358100361926469_1","2025-06-09","Delhi","Large Ultra-Strong Sink Organizer?Rustproof Stainless Steel Kitchen Caddy with Brush & Sponge Holder, Drain Tray, Adhesive Wall Mount ? 11.7x5.1x2.75 Inches, for Soap, Countertop & Sink Storage","Y LSS organizer with stickers","Free Size","1","529.0","529.0",
"DELIVERED","163359885525106816_1","2025-06-09","Kerala","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163377563513740741_1","2025-06-09","Jammu & Kashmir","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","160.0","160.0","TK2PLYM22653734"
"CANCELLED","163417373528146058_1","2025-06-09","Haryana","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","160.0","160.0",
"DELIVERED","163421360738635339_1","2025-06-09","Haryana","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","160.0","160.0","TK2PLYM22653731"
"DELIVERED","163472436560773312_1","2025-06-09","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163480480988381378_1","2025-06-09","Delhi","Large Ultra-Strong Sink Organizer?Rustproof Stainless Steel Kitchen Caddy with Brush & Sponge Holder, Drain Tray, Adhesive Wall Mount ? 11.7x5.1x2.75 Inches, for Soap, Countertop & Sink Storage","Y LSS organizer with stickers","Free Size","1","529.0","529.0",
"DELIVERED","163491907371634240_1","2025-06-09","Karnataka","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","160.0","160.0","TK2PLYM22653809"
"DELIVERED","163492777651427136_1","2025-06-09","Kerala","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","290.0","290.0",
"DELIVERED","163500992393232512_1","2025-06-09","Kerala","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","150.0","150.0","TK2PLYM22653814"
"DELIVERED","163507205310890177_1","2025-06-09","Karnataka","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","1","220.0","220.0","KP9MRQR02109960"
"DELIVERED","163510592404019008_1","2025-06-09","Maharashtra","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","1","220.0","220.0","KP9MRQR02109959"
"DELIVERED","163515754692775552_1","2025-06-09","Telangana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"RTO_LOCKED","163516271198322880_1","2025-06-09","Haryana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163528244665081281_1","2025-06-09","Uttarakhand","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","double rod stand","Free Size","1","265.0","239.0","KP9FBPS01965399"
"DELIVERED","163537212149946176_1","2025-06-09","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"RTO_COMPLETE","163539861691784640_1","2025-06-09","West Bengal","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","160.0","160.0","TK2PLYM22653732"
"DELIVERED","163543148667453568_1","2025-06-09","Telangana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163543148667453568_2","2025-06-09","Telangana","Stainless Steel Multipurpose Dish Rack/Storage Shelves for Kitchen Cabinets/Plate Stand/Utensil Rack","ss rack%2","Free Size","1","250.0","250.0",
"RTO_COMPLETE","163546806611957568_1","2025-06-09","West Bengal","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","double rod stand","Free Size","1","265.0","239.0","KP9FBPS01965402"
"DELIVERED","163555458450283968_1","2025-06-09","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163556400768073862_1","2025-06-09","Delhi","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","180.0","180.0","TK2PLYM22653829"
"RTO_COMPLETE","163557163313512576_1","2025-06-09","West Bengal","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","double rod stand","Free Size","1","265.0","239.0","KP9FBPS01965400"
"CANCELLED","163569478444368000_1","2025-06-09","Bihar","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","290.0","290.0",
"RTO_COMPLETE","163571963303071360_1","2025-06-09","Tamil Nadu","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","1","220.0","220.0",
"DELIVERED","163575541599917889_1","2025-06-09","Maharashtra","Large Ultra-Strong Sink Organizer?Rustproof Stainless Steel Kitchen Caddy with Brush & Sponge Holder, Drain Tray, Adhesive Wall Mount ? 11.7x5.1x2.75 Inches, for Soap, Countertop & Sink Storage","Y LSS organizer with stickers","Free Size","1","529.0","529.0",
"RTO_COMPLETE","163578026129735808_1","2025-06-09","Kerala","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","210.0","210.0","TK2PLYM22653740"
"DELIVERED","163578465694813824_1","2025-06-09","Maharashtra","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","210.0","210.0","TK2PLYM22653739"
"DELIVERED","163587844386938304_1","2025-06-09","Uttar Pradesh","39 Inch Silicon Door Bottom Sealing Strip | Self Adhesive Door Gap Filler Rubber | Bottom Sealing Strip Guard | Protector from Cockroach, Insect, Bugs, Air & Dust | 39 Inch, Brown","1 pack of brown tape","Free Size","1","140.0","140.0","TK2PLYM22653729"
"DELIVERED","163589433514561152_1","2025-06-09","Uttarakhand","Door Draft Stopper Under Door Draft Blocker Insulator Door Sweep Weather Stripping Noise Stopper Strong Adhesive ","silicone rubber","Free Size","1","120.0","120.0",
"RTO_COMPLETE","163600066467157834_1","2025-06-09","Kerala","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","1","210.0","210.0",
"RTO_COMPLETE","163603087213576384_1","2025-06-09","Karnataka","Comfortable to Hold and Sip Its ergonomic shape and lightweight design offer a secure grip and effortless sipping. The mug is perfectly balanced to fit in your hand or cup holder, providing comfort for long commutes and daily use alike.","travel mug-blue","Free Size","1","319.0","319.0","KP4PLYM11553699"
"DELIVERED","163623201205948032_1","2025-06-09","Tamil Nadu","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","double rod stand","Free Size","1","265.0","265.0","KP9FBPS01965398"
"DELIVERED","163628801577291330_1","2025-06-09","Delhi","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","180.0","180.0","TK2PLYM22653742"
"DELIVERED","163635660706635200_1","2025-06-09","Tamil Nadu","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand with heat resistant silicone mitts(Random colouras per availability stock)","Driner Stand with mittens","Free Size","1","265.0","265.0","KP9FBPS01965425"
"DELIVERED","163638183324926080_1","2025-06-09","West Bengal","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","double rod stand","Free Size","1","265.0","265.0","KP9FBPS01965395"
"DELIVERED","163645160088505926_1","2025-06-09","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163664858349601603_1","2025-06-09","Kerala","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163669309319843457_1","2025-06-09","Maharashtra","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","1","220.0","220.0",
"DELIVERED","163685354019313472_1","2025-06-09","Kerala","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","1","220.0","220.0",
"DELIVERED","163817406666673792_1","2025-06-10","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163831446770139328_1","2025-06-10","Andhra Pradesh","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","double rod stand","Free Size","1","260.0","260.0","KP9FBPS01965424"
"DELIVERED","163850250867019328_1","2025-06-10","Tamil Nadu","Home Elem Stainless Steel Rice Pot Drain Stand|Noodles Strainer|Cooked Rice Strainer Stand|Stand for Fruit,Beans Handsfree Rice Pot Drain Stand (Kitchen Drainer Stand) ","food strainer","Free Size","1","270.0","270.0","KP9FBPS01965422"
"DELIVERED","163869931507846787_1","2025-06-10","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"RTO_COMPLETE","163870907260321920_1","2025-06-10","Gujarat","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163894030206864960_1","2025-06-10","Andhra Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163899704881823872_1","2025-06-10","Karnataka","Stainless Steel Multipurpose Dish Floor Standing Or Tabletop Rack/Storage Shelves For Kitchen Cabinets/Plate Stand/Utensil Rack (Chrome-Silver, Step Shelf)","2 racks","Free Size","1","239.0","239.0","KP9MRQR02109866"
"DELIVERED","163923005708550273_1","2025-06-10","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163925899056890048_1","2025-06-10","Punjab","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","200.0","200.0","TK2PLYM22653782"
"DELIVERED","163933950887693889_1","2025-06-10","Kerala","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","2","220.0","220.0","KP9YAJU02503161"
"DELIVERED","163943172610297408_1","2025-06-10","Odisha","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","200.0","200.0","TK2PLYM22653792"
"DELIVERED","163948950871982208_1","2025-06-10","Karnataka","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","1","220.0","220.0",
"DELIVERED","163965558837248708_1","2025-06-10","Rajasthan","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0",
"DELIVERED","163969352428011648_1","2025-06-10","Jharkhand","2-Pack Silicone Air Fryer Liners 8 inch for 3 to 6+ QT, Air Fryer Liners Reusable, Easy Cleaning Heat Resistant Food-Grade Air Fryer Basket Accessories","AFL &BM","Free Size","1","195.0","195.0","TK2PLYM22653728"
"DELIVERED","163979614207983744_1","2025-06-10","Uttar Pradesh","Office Desk Organiser, Pen Holder, Multifunctional Storage Organizer With 6 Sorting Compartments for Pens, Mobile Phone, Sticky Notes, Business Card, Remote Control | White | Pack of 01","Desk Organiser","Free Size","1","138.0","138.0","TK4DCMU24767697"
"DELIVERED","163984509038265029_1","2025-06-10","Karnataka","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","180.0","180.0","TK2PLYM22653804"
