"Reason for Credit Entry","Sub Order No","Order Date","Customer State","Product Name","SKU","Size","Quantity","Supplier Listed Price (Incl. GST + Commission)","Supplier Discounted Price (Incl GST and Commision)","Packet Id"
"RTO_COMPLETE","149293594317786176_1","2025-05-01","Haryana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040691"
"DELIVERED","149338690878411520_1","2025-05-01","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040692"
"DELIVERED","149364790485747586_1","2025-05-01","Uttar Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","3","282.0","282.0","TK9FBPS03040689"
"DELIVERED","149382876706277314_1","2025-05-01","Uttar Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040695"
"DELIVERED","149440919392195328_1","2025-05-01","Kerala","Rice Drainer Stand | Rice Pot Drainer Stand | Drain Stand for Rice |random colour","meesho stand with mittens","Free Size","1","240.0","240.0",
"DELIVERED","149459353534827585_1","2025-05-01","Haryana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","282.0","282.0","TK9FBPS03040693"
"DELIVERED","149465976445701376_1","2025-05-01","Delhi","Sponge Holder For Kitchen Sink Caddy Organizer Countertops And Walls Soap Tray Dish Drainer With Detachable Dish Drainer Tray(Stainless Steel, Silver)","SMALL SINK ORGANIZER","Free Size","1","320.0","320.0",
"DELIVERED","149482362286609024_1","2025-05-01","Andhra Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040694"
"DELIVERED","149489466540395776_1","2025-05-01","Delhi","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040706"
"DELIVERED","149492651648715840_1","2025-05-01","Andhra Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040696"
"DELIVERED","149523405384159872_1","2025-05-01","Kerala","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","282.0","282.0","TK9FBPS03040697"
"DELIVERED","149549862319788800_1","2025-05-01","Rajasthan","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","282.0","282.0","TK9FBPS03040713"
"DELIVERED","149570892515149760_1","2025-05-01","Haryana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040710"
"DELIVERED","149576592136835712_1","2025-05-01","Haryana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","2","298.0","298.0","TK9FBPS03040687"
"DELIVERED","149600983004843072_1","2025-05-02","Uttar Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040717"
"DELIVERED","149617327716406019_1","2025-05-02","Tamilnadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","282.0","282.0","TK9FBPS03040716"
"DELIVERED","149700763694303175_1","2025-05-02","Haryana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","282.0","282.0","TK9FBPS03040686"
"DELIVERED","149775437157533632_1","2025-05-02","West Bengal","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040683"
"DELIVERED","149775437157533632_2","2025-05-02","West Bengal","POPCUBE Sink Organiser for Kitchen- Sink Organizer with Brush & Sponge Holder Cup & Drain Tray- Countertop Soap Holder for Kitchen Sink with Adhesive Patch for Wall mounting.","pop cube","Free Size","1","310.0","310.0","TK9FBPS03040683"
"DELIVERED","149801457205218564_1","2025-05-02","Tamilnadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","282.0","282.0","TK9FBPS03040715"
"DELIVERED","149811499254843333_1","2025-05-02","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040678"
"DELIVERED","149830960909289414_1","2025-05-02","Madhya Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040685"
"DELIVERED","149839974815470336_1","2025-05-02","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040684"
"DELIVERED","149869202257905602_1","2025-05-02","Karnataka","POPCUBE Sink Organiser for Kitchen- Sink Organizer with Brush & Sponge Holder Cup & Drain Tray- Countertop Soap Holder for Kitchen Sink with Adhesive Patch for Wall mounting.","pop cube","Free Size","1","310.0","310.0",
"DELIVERED","150091706842057984_1","2025-05-03","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040609"
"DELIVERED","150106616519035968_1","2025-05-03","Delhi","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","282.0","282.0","TK9FBPS03040612"
"CANCELLED","150144778305899586_1","2025-05-03","West Bengal","POPCUBE Sink Organiser for Kitchen- Sink Organizer with Brush & Sponge Holder Cup & Drain Tray- Countertop Soap Holder for Kitchen Sink with Adhesive Patch for Wall mounting.","pop cube","Free Size","1","310.0","310.0",
"DELIVERED","150170398663280577_1","2025-05-03","delhi","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040613"
"RTO_COMPLETE","150190268007418944_1","2025-05-03","Andhra Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040611"
"DELIVERED","150202185607186368_1","2025-05-03","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","282.0","282.0","TK9FBPS03040608"
"DELIVERED","150223029275561024_1","2025-05-03","Punjab","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","282.0","282.0","TK9FBPS03040610"
"DELIVERED","150228423607684162_1","2025-05-03","Uttar Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","282.0","282.0","TK9FBPS03040614"
"DELIVERED","150228514046117765_1","2025-05-03","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","282.0","282.0","TK9FBPS03040606"
"DELIVERED","150243361923539136_1","2025-05-03","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040615"
"DELIVERED","150286682402163968_1","2025-05-03","Goa","Rice Drainer Stand | Rice Pot Drainer Stand | Drain Stand for Rice |random colour","meesho stand with mittens","Free Size","1","220.0","220.0",
"DELIVERED","150311038936057728_1","2025-05-04","West Bengal","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040590"
"DELIVERED","150319314196335872_1","2025-05-04","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040630"
"DELIVERED","150439440979861696_1","2025-05-04","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","282.0","271.0","TK9FBPS03040587"
"DELIVERED","150445554484126144_1","2025-05-04","Tamil Nadu","POPCUBE Sink Organiser for Kitchen- Sink Organizer with Brush & Sponge Holder Cup & Drain Tray- Countertop Soap Holder for Kitchen Sink with Adhesive Patch for Wall mounting.","pop cube","Free Size","1","310.0","310.0",
"RTO_COMPLETE","150461635965196160_1","2025-05-04","Odisha","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040628"
"DELIVERED","150466800714942274_1","2025-05-04","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040627"
"DELIVERED","150472346402037954_1","2025-05-04","Uttar Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040599"
"DELIVERED","150475019897545152_1","2025-05-04","Karnataka","Rice Drainer Stand | Rice Pot Drainer Stand | Drain Stand for Rice | Stainless Steel Hands Free Rice Beans Noodle Pasta Drainer Strainer Stand","yumun stand with 3 scrubs","Free Size","1","250.0","250.0",
"DELIVERED","150491797079821377_1","2025-05-04","Delhi","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040659"
"CANCELLED","150495259385107203_1","2025-05-04","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0",
"DELIVERED","150497732921756935_1","2025-05-04","Delhi","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040589"
"DELIVERED","150498019434832068_1","2025-05-04","Delhi","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040637"
"DELIVERED","150525253666707331_1","2025-05-04","Haryana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040636"
"RTO_COMPLETE","150535145954222592_1","2025-05-04","Delhi","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040620"
"DELIVERED","150537377676272128_1","2025-05-04","Uttar Pradesh","POPCUBE Sink Organiser for Kitchen- Sink Organizer with Brush & Sponge Holder Cup & Drain Tray- Countertop Soap Holder for Kitchen Sink with Adhesive Patch for Wall mounting.","pop cube","Free Size","1","310.0","310.0",
"DELIVERED","150538181217519552_1","2025-05-04","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","282.0","271.0","TK9FBPS03040619"
"DELIVERED","150546304045057984_1","2025-05-04","Telangana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040623"
"DELIVERED","150554973439496960_1","2025-05-04","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040635"
"DELIVERED","150557597475771008_1","2025-05-04","Uttar Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","282.0","271.0","TK9FBPS03040639"
"CANCELLED","150563268569604288_1","2025-05-04","Telangana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0",
"DELIVERED","150565550590429120_1","2025-05-04","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040641"
"DELIVERED","150572927159011136_1","2025-05-04","Telangana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040617"
"RTO_COMPLETE","150578232193720515_1","2025-05-04","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040593"
"DELIVERED","150579722229286720_1","2025-05-04","Karnataka","POPCUBE Sink Organiser for Kitchen- Sink Organizer with Brush & Sponge Holder Cup & Drain Tray- Countertop Soap Holder for Kitchen Sink with Adhesive Patch for Wall mounting.","pop cube","Free Size","1","310.0","310.0",
"DELIVERED","150590868889111808_1","2025-05-04","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","282.0","271.0","TK9FBPS03040644"
"DELIVERED","150605505986830529_1","2025-05-04","Haryana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040647"
"DELIVERED","150625522216176704_1","2025-05-04","Telangana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040660"
"DELIVERED","150630954825126661_1","2025-05-04","Andhra Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040640"
"DELIVERED","150632611236028608_1","2025-05-04","Madhya Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040649"
"DELIVERED","150632631632928963_1","2025-05-04","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040662"
"DELIVERED","150633134118376192_1","2025-05-04","Uttar Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","RACK#02","Free Size","1","299.0","288.0","TK9FBPS03040586"
"DELIVERED","150635186210969408_1","2025-05-04","Madhya Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","282.0","271.0","TK9FBPS03040648"
"DELIVERED","150636164549153413_1","2025-05-04","Andhra Pradesh","POPCUBE Sink Organiser for Kitchen- Sink Organizer with Brush & Sponge Holder Cup & Drain Tray- Countertop Soap Holder for Kitchen Sink with Adhesive Patch for Wall mounting.","pop cube","Free Size","1","310.0","310.0",
"DELIVERED","150638961134899968_1","2025-05-04","Uttar Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","282.0","271.0","TK9FBPS03040674"
"DELIVERED","150659959125544192_1","2025-05-04","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040629"
"DELIVERED","150661981136197504_1","2025-05-04","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","282.0","271.0","TK9FBPS03040651"
"DELIVERED","150666201227338240_1","2025-05-04","West Bengal","POPCUBE Sink Organiser for Kitchen- Sink Organizer with Brush & Sponge Holder Cup & Drain Tray- Countertop Soap Holder for Kitchen Sink with Adhesive Patch for Wall mounting.","pop cube","Free Size","1","310.0","310.0",
"DELIVERED","150668441098359556_1","2025-05-04","Gujarat","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","287.0","TK9FBPS03040626"
"DELIVERED","150670391596520192_1","2025-05-05","Gujarat","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040650"
"RTO_COMPLETE","150690931434558214_1","2025-05-05","West Bengal","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040625"
"DELIVERED","150785313442793290_1","2025-05-05","Uttar Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040632"
"DELIVERED","150798153624330432_1","2025-05-05","Maharashtra","Rice Drainer Stand | Rice Pot Drainer Stand | Drain Stand for Rice |random colour","meesho stand with mittens","Free Size","1","240.0","240.0",
"DELIVERED","150806084809925061_1","2025-05-05","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0",
"RTO_COMPLETE","150815493594123328_1","2025-05-05","Kerala","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040646"
"DELIVERED","150822436974988544_1","2025-05-05","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","282.0","282.0","TK9FBPS03040622"
"DELIVERED","150829973309654976_1","2025-05-05","Odisha","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040624"
"DELIVERED","150847142620534592_1","2025-05-05","Maharashtra","soap Holder for Kitchen Sink soap Holder Stainless Steel Faucet Rack for Kitchen Sink Stand Sponge Holder for Kitchen Sink Dish soap Holder for Kitchen Sink Rack for Kitchen soap Holder Sink","small sink organizer#01","Free Size","1","319.0","319.0",
"DELIVERED","150849163830465280_1","2025-05-05","Andhra Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040618"
"DELIVERED","150871956271040385_1","2025-05-05","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040638"
"DELIVERED","150879304339326913_1","2025-05-05","Delhi","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","282.0","282.0","TK9FBPS03040616"
"DELIVERED","150881360973499651_1","2025-05-05","Delhi","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040605"
"DELIVERED","150967227217236864_1","2025-05-05","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040657"
"DELIVERED","150977868796365889_1","2025-05-05","Delhi","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040596"
"DELIVERED","150979167557669696_1","2025-05-05","Andhra Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040595"
"DELIVERED","150985232266987392_1","2025-05-05","Delhi","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040643"
"DELIVERED","150997748950076480_1","2025-05-05","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040634"
"DELIVERED","151002805099270784_1","2025-05-05","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040598"
"DELIVERED","151007506935418112_1","2025-05-05","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","282.0","282.0","TK9FBPS03040631"
"DELIVERED","151011920513045120_1","2025-05-05","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040642"
"DELIVERED","151016891228852864_1","2025-05-05","Tamil Nadu","JSS  Broom Mop Holder Wall Mount Stainless Steel Wall Mounted Storage Organizer Heavy Duty Tools Hanger with 3 Racks 4 Hooks for Kitchen Bathroom Closet Garage Office Garden-1Pc","MOP HOLDER 3- SLOTS","Free Size","1","300.0","300.0","TK9FBPS03040585"
"DELIVERED","151024235342302272_1","2025-05-05","Odisha","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040633"
"DELIVERED","151028791829497728_1","2025-05-05","Haryana","POPCUBE Sink Organiser for Kitchen- Sink Organizer with Brush & Sponge Holder Cup & Drain Tray- Countertop Soap Holder for Kitchen Sink with Adhesive Patch for Wall mounting.","pop cube","Free Size","1","310.0","310.0",
"DELIVERED","151032070831507392_1","2025-05-05","Madhya Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0","TK9FBPS03040645"
"CANCELLED","151038341063478528_1","2025-05-06","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","adjustable rack","Free Size","1","298.0","298.0",
